Location	Site	Lat	Lon	Year	Plot	Trt	Nfert	TotalCover	WeedCover	TargetCover	TotalBiomass	WeedBiomass	TargetBiomass	Amorpha_canescens	Andropogon_gerardii	Asclepias_tuberosa	Astragalus_canadensis	Baptisia_australis	Bouteloua_curtipendula	Chamaecrista_fasciculata	Desmodium_canadense	Echinacea_pallida	Elymus_canadensis	Elymus_trachycaulum	Elymus_virginicus	Galium_boreale	Glycerryza_lepidota	Helianthus_maximilianii	Lathyrus_ochroleucus	Lespedeza_capitata	Liatris_aspera	Lupinus_perennis	Monarda_fistulosa	Panicum_virgatum	Petalostemum_candidum	Petalostemum_purpurea	Ratibida_pinnata	Rudbeckia_hirta	Schizachyrium_scoparium	Silphium_perfoliatum	Solidago_rigida	Sorghastrum_nutans	Vicia_americana	Zizia_aurea
2	M	47.32564	-96.048877	2008	7117	8	0	97	0	97	223	NA	NA	0	0	NA	20	NA	NA	NA	30	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	NA	2	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7118	12	0	100	0	100	208	NA	NA	0	0	NA	10	NA	0	NA	10	10	0	0	NA	0	0	35	2	NA	NA	NA	5	5	0	1	5	15	0	NA	0	0	0	2
2	M	47.32564	-96.048877	2008	7119	9	1	100	0	100	246	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	55	NA	NA	5	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7120	1	1	70	0	70	280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7121	12	1	100	0	100	261	NA	NA	0	0	NA	10	NA	0	NA	5	4	0	0	NA	4	0	15	2	NA	NA	NA	1	15	2	2	5	30	0	NA	0	0	2	3
2	M	47.32564	-96.048877	2008	7122	4	0	65	0	65	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7123	1	0	86	1	85	346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7124	3	0	90	0	90	162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA
2	M	47.32564	-96.048877	2008	7201	12	1	97	0	97	237	NA	NA	0	0	NA	10	NA	0	NA	3	1	0	0	NA	1	0	5	0	NA	NA	NA	3	25	3	5	15	20	0	NA	0	0	1	5
2	M	47.32564	-96.048877	2008	7202	6	1	100	0	100	206	NA	NA	0	NA	NA	50	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7203	11	1	97	0	97	263	NA	NA	0	0	NA	10	NA	NA	NA	20	5	0	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	20	NA	2	10	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7204	5	0	100	5	95	261	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7205	4	0	40	5	35	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7206	10	0	98	0	98	189	NA	NA	5	NA	NA	20	NA	NA	NA	15	10	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	3	10	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7207	7	1	100	0	100	237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7208	10	1	100	0	100	270	NA	NA	0	NA	NA	20	NA	NA	NA	30	5	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	5	20	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7209	1	1	85	0	85	282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7210	2	0	94	1	93	136	NA	NA	NA	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7211	6	0	100	0	100	201	NA	NA	10	NA	NA	40	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7212	7	0	101	1	100	248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7213	4	1	95	0	95	233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7214	2	1	76	1	75	62	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7215	9	1	100	0	100	268	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	45	NA	NA	NA	NA	NA	30	NA	NA	15	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7216	11	0	99	0	99	257	NA	NA	5	0	NA	20	NA	NA	NA	5	5	0	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	15	NA	4	20	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7217	12	0	99	0	99	219	NA	NA	0	0	NA	15	NA	0	NA	5	1	0	0	NA	5	0	20	0	NA	NA	NA	5	10	5	4	5	15	0	NA	0	0	4	5
2	M	47.32564	-96.048877	2008	7218	8	0	99	0	99	250	NA	NA	2	0	NA	20	NA	NA	NA	15	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	2	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7219	3	1	85	5	80	182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	NA
2	M	47.32564	-96.048877	2008	7220	8	1	36	0	36	309	NA	NA	0	0	NA	5	NA	NA	NA	20	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	1	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7221	5	1	100	0	100	171	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7222	9	0	100	0	100	309	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	10	NA	NA	15	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7223	3	0	65	5	60	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA
2	M	47.32564	-96.048877	2008	7224	1	0	92	2	90	252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7301	11	0	100	0	100	304	NA	NA	5	0	NA	15	NA	NA	NA	20	5	0	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	7	NA	3	10	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7302	5	0	90	0	90	208	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7303	1	0	100	5	95	264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7304	9	1	100	0	100	255	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	20	NA	NA	15	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7305	3	1	65	5	60	215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA
2	M	47.32564	-96.048877	2008	7306	5	1	100	0	100	294	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7307	12	0	100	0	100	250	NA	NA	0	0	NA	5	NA	0	NA	15	2	0	0	NA	3	0	4	0	NA	NA	NA	3	25	5	3	2	30	0	NA	0	0	1	2
2	M	47.32564	-96.048877	2008	7308	8	0	101	1	100	292	NA	NA	3	0	NA	30	NA	NA	NA	30	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	2	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7309	10	0	100	0	100	212	NA	NA	10	NA	NA	10	NA	NA	NA	15	10	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	10	15	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7310	6	1	100	0	100	186	NA	NA	0	NA	NA	40	NA	NA	NA	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7311	11	1	88	1	87	235	NA	NA	2	0	NA	15	NA	NA	NA	15	5	0	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	10	NA	10	15	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7312	2	1	100	10	90	277	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7313	6	0	98	1	97	208	NA	NA	2	NA	NA	45	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7314	4	0	31	1	30	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7315	3	0	80	0	80	123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	NA
2	M	47.32564	-96.048877	2008	7316	4	1	40	0	40	136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7317	12	1	100	0	100	249	NA	NA	0	0	NA	10	NA	0	NA	5	2	0	0	NA	2	0	10	0	NA	NA	NA	3	25	4	1	4	30	0	NA	0	0	1	3
2	M	47.32564	-96.048877	2008	7318	10	1	99	1	98	344	NA	NA	5	NA	NA	10	NA	NA	NA	10	15	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	3	15	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7319	2	0	80	5	75	103	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2008	7320	7	0	100	0	100	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	55	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7321	9	0	97	2	95	178	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	35	NA	NA	20	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2008	7322	8	1	98	0	98	278	NA	NA	3	0	NA	15	NA	NA	NA	10	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	NA	5	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2008	7323	7	1	100	0	100	133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2008	7324	1	1	95	0	95	265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7101	11	1	100	0	100	247	NA	NA	0	0	NA	30	NA	NA	NA	15	10	0	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	15	NA	0	10	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7102	8	1	100	0	100	272	NA	NA	0	0	NA	50	NA	NA	NA	20	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	0	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7103	5	1	100	0	100	352	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7104	2	0	75	0	75	140	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7105	9	0	100	0	100	60	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	55	NA	NA	NA	NA	NA	15	NA	NA	25	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7106	10	0	100	0	100	188	NA	NA	0	NA	NA	20	NA	NA	NA	20	15	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2009	7107	4	1	100	0	100	146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7108	7	1	96	0	96	232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	55	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	1	NA	NA	NA
2	M	47.32564	-96.048877	2009	7109	2	1	100	0	100	232	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7110	5	0	75	0	75	142	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7111	6	0	100	0	100	176	NA	NA	0	NA	NA	50	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7112	11	0	100	0	100	217	NA	NA	0	0	NA	20	NA	NA	NA	10	5	0	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	15	NA	0	25	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7113	3	1	70	0	70	118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	NA	NA
2	M	47.32564	-96.048877	2009	7114	6	1	100	0	100	259	NA	NA	0	NA	NA	70	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7115	10	1	100	0	100	305	NA	NA	0	NA	NA	25	NA	NA	NA	10	5	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	0	20	NA	NA	NA	5	NA	NA	NA
2	M	47.32564	-96.048877	2009	7116	7	0	100	0	100	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2009	7117	8	0	100	0	100	241	NA	NA	0	0	NA	45	NA	NA	NA	45	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	0	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7118	12	0	98	0	98	250	NA	NA	0	0	NA	30	NA	0	NA	20	5	0	0	NA	0	0	20	0	NA	NA	NA	0	5	2	2	5	2	0	NA	0	0	2	5
2	M	47.32564	-96.048877	2009	7119	9	1	100	0	100	279	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	25	NA	NA	15	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7120	1	1	95	0	95	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7121	12	1	98	0	98	321	NA	NA	0	0	NA	35	NA	0	NA	10	2	0	0	NA	0	0	20	0	NA	NA	NA	1	10	1	1	15	0	0	NA	0	0	3	0
2	M	47.32564	-96.048877	2009	7122	4	0	30	0	30	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7123	1	0	50	0	50	156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7124	3	0	45	0	45	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	NA	NA
2	M	47.32564	-96.048877	2009	7201	12	1	100	0	100	282	NA	NA	0	0	NA	40	NA	0	NA	10	3	0	0	NA	0	0	5	0	NA	NA	NA	2	20	0	1	10	0	0	NA	0	0	4	5
2	M	47.32564	-96.048877	2009	7202	6	1	95	0	95	215	NA	NA	0	NA	NA	80	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7203	11	1	98	0	98	206	NA	NA	0	0	NA	35	NA	NA	NA	15	5	0	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	8	NA	0	10	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7204	5	0	80	0	80	124	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7205	4	0	25	0	25	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7206	10	0	100	0	100	274	NA	NA	0	NA	NA	45	NA	NA	NA	15	15	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2009	7207	7	1	100	0	100	321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2009	7208	10	1	100	0	100	278	NA	NA	0	NA	NA	25	NA	NA	NA	15	5	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	0	25	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2009	7209	1	1	85	0	85	224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7210	2	0	93	0	93	54	NA	NA	NA	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7211	6	0	100	0	100	182	NA	NA	0	NA	NA	60	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7212	7	0	100	0	100	96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	0	NA	NA	NA
2	M	47.32564	-96.048877	2009	7213	4	1	90	0	90	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7214	2	1	90	0	90	88	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7215	9	1	100	0	100	264	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	25	NA	NA	35	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7216	11	0	98	0	98	289	NA	NA	0	0	NA	25	NA	NA	NA	15	10	0	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	13	NA	0	15	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7217	12	0	99	0	99	223	NA	NA	0	0	NA	30	NA	0	NA	30	3	0	0	NA	0	0	10	0	NA	NA	NA	5	5	3	5	5	1	0	NA	0	0	1	1
2	M	47.32564	-96.048877	2009	7218	8	0	101	0	101	280	NA	NA	0	0	NA	55	NA	NA	NA	35	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	0	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7219	3	1	90	0	90	96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA
2	M	47.32564	-96.048877	2009	7220	8	1	100	0	100	258	NA	NA	0	0	NA	35	NA	NA	NA	30	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	0	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7221	5	1	85	0	85	246	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7222	9	0	100	0	100	88	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	25	0	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	10	NA	NA	30	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7223	3	0	30	0	30	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA
2	M	47.32564	-96.048877	2009	7224	1	0	40	0	40	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7301	11	0	100	0	100	275	NA	NA	0	0	NA	20	NA	NA	NA	20	10	0	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	10	NA	5	15	NA	NA	NA	0	0	NA	NA
2	M	47.32564	-96.048877	2009	7302	5	0	40	0	40	46	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	M	47.32564	-96.048877	2009	7303	1	0	35	0	35	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	M	47.32564	-96.048877	2009	7304	9	1	100	0	100	315	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	15	NA	NA	10	NA	NA	NA	0	0	NA	NA
